Time,Temperature,Voltage,Vibration,Pressure,Failure
358,75.96815568101427,11.260544215612935,0.12237647671016799,35.9163362295774,0.0
359,72.51830716934303,12.091679959889579,0.3408652811480671,33.04055755056638,0.0
360,76.55803954272352,11.992345075413501,0.19706284918179284,32.69333519358851,0.0
361,79.59821673900774,12.289645749800544,0.16473297141564655,31.62531130577858,0.0
362,85.67371955462943,10.059790184207076,0.8842389936169054,26.32858674471571,1.0
363,76.20513516629683,11.513465529559221,0.4112688374989925,32.289104993775425,0.0
364,77.07043197513333,12.598285750832245,0.2370736606307211,33.58195808473902,0.0
365,73.7963385843425,11.920735213486514,0.4533727709916499,38.90651827505314,0.0
366,75.67227744543125,11.986347730245035,0.2464198536947702,33.94824064820959,0.0
367,75.03777720234538,11.533366020463403,0.1292642042407053,35.355500212536064,0.0
368,75.2930282956465,11.778358874404244,0.1883475560051341,35.80096277301266,0.0
369,72.6809706484336,11.55759864298655,0.42358116200069384,35.2621303724317,0.0
370,75.07353052277684,11.913526970038289,0.28441018220633324,34.84511307854801,0.0
371,76.49399487373636,12.85585424007117,0.24517127035093988,32.60941247280151,0.0
372,79.35343082338512,11.314049428534322,0.31600182258527876,37.90185509655842,0.0
373,77.87781247825562,11.19321930106163,0.35017827361675447,38.61439328727577,0.0
374,99.45954737253467,8.735585163746805,1.0556160369800263,30.572166515763406,1.0
375,72.69795731133586,11.895338161424068,0.4448499229892926,32.95194281822724,0.0
376,77.61696191016203,11.665463630670041,0.2640231354210914,34.44037931524599,0.0
377,75.55002601721506,12.519952343698039,0.16739523139179616,33.070924410179614,0.0
378,81.56940879965302,11.697192230131568,0.2586534838876724,36.01193110691173,0.0
379,72.57510514393455,12.913004856773469,0.3260280506582886,33.54345559518677,0.0
380,72.48083447345768,12.338962935669635,0.20362410737893888,39.330112135613206,0.0
381,73.20182206366793,11.756044295927149,0.2042849085104957,37.38109718868719,0.0
382,68.62831282707057,13.07865410663275,0.33437878815498856,35.42514806126443,0.0
383,73.42273493495772,11.697142538498332,0.29513476484295487,37.05397252663946,0.0
384,72.72260201533891,12.371047686004653,0.30327969954115863,37.21180084871462,0.0
385,75.45118135942862,12.149646290203245,0.22415046652999304,33.87210502388351,0.0
386,76.02526792733148,12.650870644699399,0.27695992857942325,33.36756551091607,0.0
387,80.62851251764766,12.780755598363426,0.20757668557316955,35.156286125939296,0.0
388,77.85127151455815,12.016002074532883,0.38901984111247867,36.72327224899589,0.0
389,73.2692890330128,11.623291064826908,0.4035249334723753,35.27812079730683,0.0
390,72.30475598595493,12.229986071469558,0.1153812137761906,31.846007035618005,0.0
391,76.47575751451951,11.661142315123946,0.20704891398075898,33.39435111209831,0.0
392,71.03930037893808,13.006693623763312,0.15034707449099208,34.852054272811245,0.0
393,80.49437629756306,12.068267665541368,0.23499760655931018,34.84866879134834,0.0
394,78.53832036216386,11.817339224343945,0.2916562030209639,38.94508435357962,0.0
395,73.59247304368589,12.092340152932454,0.15503547803014697,32.228024115202004,0.0
396,69.86059641272738,11.326436855235151,0.20781401868746868,36.01117848367175,0.0
397,79.06161712249624,11.514192980744674,0.19960426279185012,37.97822621665658,0.0
398,74.65638046424215,12.600206953972213,0.3207267329398944,39.54289949084559,0.0
399,78.71344893592038,11.671552860514302,0.30693443370362505,34.191205153632076,0.0
400,70.2167170236169,11.47654450865903,0.22782624466627466,35.9828589054404,0.0
401,73.20187493113868,12.268326376263643,0.3176820872139398,36.13952071439729,0.0
402,75.01573109915455,12.592852077331498,0.24533199154127344,35.39096346310658,0.0
403,75.14094178129423,12.359476655332534,0.27283448896739465,34.802309597521386,0.0
404,73.64980358556227,12.498023842902908,0.4673452090298537,35.871950779000095,0.0
405,95.86854979704249,7.621602455715269,1.7856275051962722,22.523120168894646,1.0
406,71.79713871185221,11.289094666629078,0.17004187630724021,36.36413898012526,0.0
407,86.57286154493612,10.750666825977744,1.2441893007637292,30.418364389875784,1.0
408,75.36088689513569,11.838660080578933,0.3811396554491592,34.55505020644347,0.0
409,76.54331650217625,11.874583491772476,0.18517367112473815,39.09372439143912,0.0
410,77.13484463426667,12.664097070924528,0.38187776437548604,33.6501319624189,0.0
411,71.62607372448639,12.27811500470033,0.4537931918412553,34.19384802186994,0.0
412,70.39765748779314,12.227943886040803,0.1877455193755586,38.98310660440947,0.0
413,78.83303046569553,13.082501172450542,0.2082497178985736,33.33587739030029,0.0
414,75.99694203593877,11.678240884809929,0.40176614668435023,33.899769434126924,0.0
415,72.75454039033033,12.463920064040618,0.3271495310825648,34.7059491531383,0.0
416,79.65345592656757,12.028506562448543,0.35514762752395235,36.681468964259096,0.0
417,75.34702390287858,12.134296139431628,0.3340589216400497,35.41560501470663,0.0
418,78.53789155219148,12.764234213206265,0.3390695920928144,32.41474930569547,0.0
419,75.20255544423033,12.253917878144811,0.16735278716889168,33.93566287374562,0.0
420,81.18224377464597,12.269148039524817,0.40473177066214483,33.785291133575576,0.0
421,80.26602252732961,12.5362536686549,0.41695899924277735,34.84555790955391,0.0
422,74.25310755456277,11.817523635228557,0.2770609255931972,35.85168731725966,0.0
423,77.91471285286306,11.580395166330497,0.2956523050186137,35.83641151177594,0.0
424,76.93612784875545,11.477595402989483,0.14688924974442777,31.447976491903194,0.0
425,79.10589467259705,11.016821705312,0.3514254756017835,37.12788197512171,0.0
426,72.10522961825968,13.028103564970161,0.3572057441714144,35.50513769199325,0.0
427,77.05815437999532,11.448395817139158,0.29378089830006887,37.769064095187815,0.0
428,78.17527346054877,11.889373188207115,0.4124353359870503,35.88839665458134,0.0
429,69.72378154073066,11.86159335005554,0.26659227690200593,37.20264591547152,0.0
430,71.45022446200268,12.15370334890455,0.35646059258936,35.93309062290025,0.0
431,82.88230346671969,9.407868606269648,1.3353357226688123,45.03268365061751,1.0
432,74.19177949666633,12.430236744179872,0.2976447849125762,36.04450127203556,0.0
433,77.15262676738789,11.70846128071553,0.2825645742097164,34.80416950711419,0.0
434,79.50707115628808,11.916439143106794,0.32253079220409414,39.54486944089376,0.0
435,75.22228434125932,12.141289975244149,0.26304730711666413,36.77807424455978,0.0
436,79.88584663671388,11.875654436908226,0.2868527404328332,36.147488842008826,0.0
437,70.85969562535533,12.803672788009996,0.3826047171441506,32.447391166923325,0.0
438,69.88985268193454,12.245487475819125,0.25632357627617824,32.423384765072925,0.0
439,74.83335690331015,12.367438893024909,0.13934228992613204,35.58543096428371,0.0
440,76.15219634681792,12.331440634333706,0.47495839042054205,35.29104239553648,0.0
441,87.90191575571772,9.586736928742663,1.5661758724385857,27.267454627650686,1.0
442,68.79767369988036,12.090510779351854,0.1707737304894381,35.28196539922412,0.0
443,74.73263988146164,11.351584026022076,0.3689707805245194,38.17725385608719,0.0
444,71.08659149848545,12.199843975876322,0.24970252294486567,36.3908049491006,0.0
445,77.00901764649012,11.674321553104086,0.32634872153310596,32.717982980494526,0.0
446,76.09979473829054,11.735691659125122,0.3294224129013494,34.77698234571411,0.0
447,72.18036064101793,12.293182009377547,0.2765592199683678,33.39006703829488,0.0
448,73.45839924798992,12.619141535716818,0.22162343344136032,34.22460016718288,0.0
449,71.82235943433315,12.010635788368031,0.23094589476837404,34.172768668740716,0.0
450,74.81196270818049,12.154416506299482,0.20838080845187573,34.04470883479199,0.0
451,77.86542696150372,12.851107472317619,0.2168177791769555,32.48972925605321,0.0
452,72.04282186099337,12.120376589744284,0.2932821709950645,34.74469063696362,0.0
453,76.51213954655353,13.300841557090198,0.2284240010889248,33.87878472630538,0.0
454,73.40922714488268,12.282754822815772,0.368205206571262,29.141102619995465,0.0
455,72.62138150321297,11.119618620422091,0.4487246155335927,39.10594404900333,0.0
456,74.67890892013632,12.376670810552266,0.2419946758629957,37.177539308433346,0.0
457,71.89427303274188,12.190579192441389,0.3239404500535377,34.24739855015001,0.0
458,73.33905208395845,12.644876377041372,0.34996851103029336,35.0376380994812,0.0
459,86.40636632223345,8.336590675634978,1.2698868467493531,31.03516380122325,1.0
460,80.89417539874917,11.930772008008113,0.30759552679160873,38.39144575562173,0.0
461,93.10579065591519,8.387850881855318,1.6103036422620376,35.50271365947316,1.0
462,72.90082347602224,11.895488371356988,0.3482248952680657,35.31338745649305,0.0
463,75.64193973220267,11.57473977289535,0.17623375776727018,37.04706128837069,0.0
464,74.66301585092751,11.709738275097639,0.3869156064389273,35.35057355786785,0.0
465,74.33709120140033,12.294289202210305,0.3887290837266742,32.32654912224814,0.0
466,76.84250010013028,12.834952252175704,0.22367138958214183,34.17635326207269,0.0
467,77.27252313014192,12.197335764911491,0.30379378354476017,35.263855933543915,0.0
468,73.40849655716842,11.402058468982407,0.3683328992811069,34.09090456251311,0.0
469,73.27254527806596,12.222301334110071,0.27906861804206384,34.56269344512993,0.0
470,74.17484490854507,12.598315743322825,0.40729780477660116,34.81720088498177,0.0
471,68.09423650579325,11.69510854784031,0.536387249461936,34.838243004269074,0.0
472,70.45442681340434,11.93299141666354,0.22140139673650175,35.104516980994966,0.0
473,79.10062280233358,12.007344097364598,0.1618955396846225,32.8787898672068,0.0
474,79.93490314050385,11.60755084345888,0.33038185956048755,33.56596770174413,0.0
475,74.25289188133087,12.32414021692193,0.37215625051261436,32.43083146860006,0.0
476,76.7296708891673,11.93952592569611,0.2769133626155231,36.955631099372404,0.0
477,75.9337504636306,12.209766221953513,0.4453260663321034,30.78870611631935,0.0
478,84.23664242536572,11.556253911098949,0.1661394200276751,37.30718068663385,0.0
479,78.35872473430373,11.781270849838295,0.36929186230316113,37.77269879452569,0.0
480,74.6162472255577,12.361190678913886,0.23941391792411065,34.395638826034755,0.0
481,72.13337867819872,11.813583423954116,0.47193779062072966,29.7937258243454,0.0
482,70.18066103922729,12.863481925616703,0.4992515353168118,34.27737887606542,0.0
483,75.61039090760167,11.800181907192698,0.22333434122166518,34.871631677422364,0.0
484,72.73094776414709,12.112342362875943,0.24504428640914197,32.978803560142175,0.0
485,70.73323887120698,12.466295415936544,0.38595878869798017,33.96956321238351,0.0
486,73.06028134727242,11.290817133533483,0.2612869350210485,38.0603903977267,0.0
487,71.75535598915681,11.119595594009612,0.2954588782067762,36.32985432460348,0.0
488,80.06142490521769,11.237171842714952,0.30253884205424103,33.1508717712438,0.0
489,77.64491927084835,12.631292051713592,0.10803268438023433,31.804801660809137,0.0
490,74.97608207605015,11.724070927053777,0.29861622539057625,34.345965364780454,0.0
491,98.43983241667007,9.279099642834126,1.4490953837944434,34.91852983638533,1.0
492,75.23210492294285,11.717876200671306,0.2506877177600228,35.99239837472663,0.0
493,72.4161473960152,12.092275651598518,0.44436320034688137,33.92936657486468,0.0
494,79.56937223180897,12.771054976283938,0.17434931057207434,36.02299915072372,0.0
495,76.61673013105397,13.003046444079562,0.3813205186747977,38.87030808012046,0.0
496,71.88826153702063,13.030751788318199,0.2721037069668191,36.631002044888525,0.0
497,74.42898396574918,12.604183115296571,0.27202398315041654,34.90382298533846,0.0
498,72.37314523984573,12.512031262905731,0.37903718960517113,34.63369905789341,0.0
499,70.85160080710699,12.296263474600591,0.33400512945688904,34.28665373164026,0.0
500,77.77853264259493,12.38918053808332,0.3570612997219531,37.36128182490429,0.0
501,80.7282499214104,11.724407141835734,0.3968184660532861,33.7453731080974,0.0
502,70.80429727854258,11.590900558288846,0.26686916168166774,35.090445417999966,0.0
503,76.68890771007172,11.998312771294524,0.23877632654922495,35.10239580376217,0.0
504,73.04807229263452,11.914907688737536,0.19148494734422017,33.99643161437694,0.0
505,73.53862384870591,11.773385975336362,0.21745894700210447,32.2550689042318,0.0
506,73.2228182272834,12.348193723728357,0.5949094425308725,35.64594900723534,0.0
507,72.40802769096055,12.477652604285256,0.42446795807367865,34.87799205628923,0.0
508,75.14556488383448,12.044203443145923,0.16489256337919786,36.00048093887314,0.0
509,72.50714965076689,12.738765040527632,0.16775420432564297,33.93279938712167,0.0
510,75.81137047733952,11.429155442933247,0.34818660617184916,37.44164259762609,0.0
511,84.8492856716526,7.903170270360141,0.863345482329577,38.806151868995045,1.0
512,74.28315585940076,11.641588839698597,0.35488838353173646,38.424080568035784,0.0
513,72.27730901387521,11.06673169146347,0.2745044206446302,31.504726980343477,0.0
514,73.269686008295,11.95865965707865,0.28745457399971,35.86954012911378,0.0
515,77.26617367747727,11.939126245808358,0.33278795241593573,35.95086136505325,0.0
516,76.50275156287314,12.756724871621065,0.30858930062933304,33.40888586411823,0.0
517,72.06733426560434,12.31540584227739,0.07806996272524647,35.848787875722024,0.0
518,89.29799691628767,8.487906587835397,1.3813244567639595,43.57539933671532,1.0
519,77.25416137011537,12.927046283167094,0.21485935657396862,30.56636232129187,0.0
520,69.99178415663589,12.610516847762677,0.3175211418908512,36.00548961498163,0.0
521,76.63008057713981,12.291048851734308,0.598525900260341,30.013458359339843,0.0
522,83.01212872316246,8.886757950575085,1.2476907188975404,41.40379045532852,1.0
523,76.71179600577948,11.52028038163826,0.2686470313827602,38.25833272980189,0.0
524,72.71022253037245,11.813896611964473,0.39218015019772523,33.836435933215895,0.0
525,69.58535369800644,12.544374309852094,0.34826878872092126,32.65224007118206,0.0
526,70.1173726863505,12.942293152967304,0.3420094490451841,34.60412454203064,0.0
527,75.14425483998414,12.771621764136095,0.3606850593215671,39.135812676327106,0.0
528,75.77916750516445,11.755575289106863,0.5056543564829541,31.33663550558795,0.0
529,72.28705012468677,11.440191283355494,0.1869111564674084,32.89738017672131,0.0
530,76.91577737633212,12.070443123455602,0.3473632076811454,37.994863366359255,0.0
531,70.01543981319313,11.115780317218574,0.20736188700184616,38.71540468707546,0.0
532,74.80176060405805,12.16158385709239,0.3555512646342248,34.793137551419434,0.0
533,71.36695140071264,11.926198706850666,0.20813134885139056,32.521894594946716,0.0
534,73.04449167659352,11.766981749065879,0.25826331863949153,39.19168700361832,0.0
535,75.14219601394925,11.202648466366602,0.27049100857620934,38.188884783498395,0.0
536,72.41875990414815,12.256800053284858,0.3975816719344709,36.35789397552447,0.0
537,73.84633336731052,11.733649580169045,0.3918454443942414,33.37519530212516,0.0
538,78.01887842764332,11.415041582144855,0.17542826235536152,34.90194131832393,0.0
539,73.26932439143056,10.563868893359174,0.30549341109998485,34.679279837910336,0.0
540,77.50707633619542,11.986242547474681,0.22904201452508272,35.661702609231156,0.0
541,71.61087943602715,12.886125798334872,0.17414950893246653,37.90200287626267,0.0
542,76.58941253374584,12.830629607273934,0.278298294957563,36.75883408227481,0.0
543,79.3247058619737,11.771451871706864,0.269151721154418,32.84524784603048,0.0
544,67.58506649961814,11.69889396981911,0.5426716486345522,37.752992900039075,0.0
545,72.60931423358856,12.234387128037511,0.34329598253606963,35.62626428002631,0.0
546,76.73121638154161,11.500807280405855,0.16223824992457625,36.374131591717834,0.0
547,74.39086384187102,12.150895949909733,0.24352259958290576,37.933081718557204,0.0
548,76.11343762011393,12.383040139192346,0.4021383295429398,32.7768395009729,0.0
549,73.18804443985253,12.613466611942155,0.5088442772869926,34.92834884258708,0.0
550,75.2597693624187,11.949922961760024,0.14140166877620414,33.93709089728157,0.0
551,74.53296829382376,11.898163124911518,0.11200756148609547,31.86428114926909,0.0
552,78.50334618497942,11.561008706621719,0.4870965175371782,35.69341995520984,0.0
553,75.76326252990364,11.58655982298007,0.3389614177370904,40.023113103168846,0.0
554,76.01280798622561,11.886760554049237,0.21317072681236332,31.319844510988496,0.0
555,73.7643691016326,12.183682753408089,0.3534629086122435,34.93543877790106,0.0
556,73.53718132778252,12.456792313116624,0.036425226098312224,36.281085870149546,0.0
557,73.70232543654113,11.598410524659828,0.30033755065971607,35.24615640331236,0.0
558,76.1833564271349,12.746344284479761,0.3327821172843085,34.77374389496852,0.0
559,73.73704655753922,11.864438199478716,0.392427013953783,32.40156727310835,0.0
560,75.86932457068924,11.989316352825782,0.1986104047707462,35.46557348588033,0.0
561,81.22620239593631,11.626394160426088,0.3085687161403359,33.48647204596815,0.0
562,77.61337411029508,10.787879869863529,0.20745753739404127,30.620156590042892,0.0
563,74.02192940349647,12.442022698180525,0.3255383755674317,37.38918444102746,0.0
564,78.60364176649183,12.368421948546217,0.21046536776369756,36.916771639684086,0.0
565,73.77577388093535,11.859336221440893,0.2591899160839779,35.10332195370216,0.0
566,68.88562639446644,12.033495358612436,0.20041846052097706,35.458149376411406,0.0
567,71.97574106724778,12.257969608852049,0.3651136241823657,37.148636025431124,0.0
568,69.38762423692243,11.218727071556728,0.38584511166566654,35.44867931355616,0.0
569,73.94545954787607,11.735473661326852,0.2765379430042586,36.80803510952263,0.0
570,75.05525513756865,12.397132339810913,0.3038237994960028,34.4050355982523,0.0
571,80.02931193682585,11.372855288415375,0.15514085853664558,37.62396747714789,0.0
572,75.98078212129249,12.146778966083314,0.2700323351993213,35.64157145186537,0.0
573,74.3426984135734,11.321709097688297,0.2949795382958255,35.38810388721175,0.0
574,77.48821674355047,12.233214991216764,0.5620793091029975,32.45987782257593,0.0
575,68.36659407297634,11.982179258851259,0.18880329742258362,35.57391170860342,0.0
576,75.7068436743257,11.192434092047245,0.4464177238752437,33.3360901650111,0.0
577,93.3125955816609,8.582369677228586,1.7296254705590242,36.684040908047294,1.0
578,70.56424126266047,11.632704211600975,0.32806364044901365,33.369248743367756,0.0
579,78.43126212962079,11.59487378149281,0.47586204841951335,32.86753013620155,0.0
580,76.01548922248324,12.100284598615472,0.3372105472606863,39.24954280603392,0.0
581,73.75413625829759,12.574318674714357,0.33891591956679284,37.662678123976804,0.0
582,76.89834559831885,11.492089090510802,0.29468793469824545,38.840735004288526,0.0
583,81.81207857341319,12.030839924923987,0.42235688824186274,32.55420996088887,0.0
584,75.54559876517548,12.214408250165286,0.4096469233810884,35.14250749982178,0.0
585,75.744661758901,12.346552803631573,0.23743227125037875,32.41298474959181,0.0
586,73.62191730137927,12.088220777638613,0.16807528054012325,33.608610245605874,0.0
587,72.45046689160563,11.816486080458338,0.27970193626043427,33.16374603316685,0.0
588,77.49100744963273,11.58620488967564,0.21999614356023534,37.47916801288312,0.0
589,72.4317485222734,12.043071941523188,0.2936475425384645,34.20754064379648,0.0
590,75.21469871165817,11.463930494007197,0.42374381346841394,37.13675866738803,0.0
591,73.56702765970465,10.539324758252697,0.254269834491321,36.20824177917704,0.0
592,90.43693947723918,10.218279902078834,1.611774418983166,36.78212771506735,1.0
593,76.00098631586084,12.451967420543097,0.3058022734808395,32.041111553720555,0.0
594,78.1126198327737,10.81853378222908,0.3848430882205285,37.5184664795736,0.0
595,73.46995080343576,11.495134647645031,0.07531106660153947,37.292881740801455,0.0
596,74.19037519411988,12.309577130502598,0.23932997052347033,33.05324232394593,0.0
597,72.06370885265308,13.02874773485585,0.32112836922794724,37.01426667294632,0.0
598,73.66712021977166,12.010396853837705,0.42000789564268615,35.67228992605246,0.0
599,76.13190147913456,11.635998529385432,0.2508097552493795,34.54504748009318,0.0
600,77.27096584993606,11.90855177944758,0.11234472939581258,33.352129026056,0.0
601,72.23350402746712,12.687438209574092,0.3619711445966136,33.56178109710163,0.0
602,77.60881776031698,11.677017910437732,0.23646376111743705,39.09962419157185,0.0
603,79.06691357641485,11.600403996674872,0.18103333409096384,35.001365637914965,0.0
604,76.24030470967111,11.758628238908983,0.2375654610286776,36.56426000306292,0.0
605,80.6303874376742,11.523335695870644,0.281547464234415,33.41820123666489,0.0
606,72.67863240268927,12.061335157997398,0.23952553354617873,33.440294107556724,0.0
607,71.26603589006575,12.81233922923478,0.07944339429009306,37.163969618499884,0.0
608,69.66383925328716,12.161539636558015,0.38970661968871323,32.300847576896935,0.0
609,79.48813293446754,11.873823248936857,0.4274875041278722,34.16957246418946,0.0
610,76.96309696906218,11.854094365542228,0.3651521991339506,35.06805482214446,0.0
611,74.83324598726864,11.218404595651672,0.18623143295751832,35.222745203680105,0.0
612,75.83990587895946,12.44155488857358,0.27985084660524817,34.64181342996769,0.0
613,71.62353285810487,11.9610814014936,0.2993478684770542,35.79163956219185,0.0
614,82.33725593885048,11.909760043204686,0.359879438956191,36.38571151163562,0.0
615,75.38766354592568,13.596553783922431,0.3668340488718081,36.46927509091866,0.0
616,75.32818438381467,12.149376454182843,0.2265826201221504,33.02839238266435,0.0
617,77.17729987169608,11.624104474952407,0.30819955564135604,34.43168980414241,0.0
618,76.44302769521013,11.786821201897228,0.3457280404615241,37.38952572375388,0.0
619,75.67165207283739,12.574222854598377,0.44558223221467663,36.78929437514775,0.0
620,72.62857663366407,12.056635205268883,0.3704506539824723,32.254281097037875,0.0
621,76.41440507140798,11.280861010841317,0.3789056687375519,35.702959800704406,0.0
622,80.6460734894251,12.459614467287603,0.3083826627929361,31.04354950125038,0.0
623,79.03626013846494,11.665927957230503,0.44104591452035036,35.093869804120736,0.0
624,79.7795598799182,12.936648888108772,0.3409762795959497,38.795534033491954,0.0
625,91.46635297070644,9.540024032857325,0.9246543084125491,25.29386188684191,1.0
626,72.03118553922425,11.776339052170625,0.44033699701251905,33.33135390901683,0.0
627,74.62263923970106,12.640508180867556,0.36979032725390276,36.52805956314572,0.0
628,75.16717473686609,12.033927755263703,0.25569559788715174,31.914396969580707,0.0
629,78.28257455541285,12.42638683756111,0.25205070326007567,33.73448994022992,0.0
630,69.92260611085554,12.242366408647237,0.3296575545140762,36.192882275163505,0.0
631,79.58865095838183,11.576821672504563,0.3463184795267585,33.7314283046212,0.0
632,74.52597630426303,11.67822508384127,0.31972922656312064,34.52806002557806,0.0
633,73.71935679015775,12.514980408790581,0.3311308673442885,36.48837142063007,0.0
634,71.96368687421949,11.832612333946729,0.46999573745763806,35.843092167073124,0.0
635,70.0354299844027,11.798175768379002,0.40715431522348855,35.533636792590805,0.0
636,77.46951175188575,11.522438710325323,0.3190635591265024,34.32175544145992,0.0
637,75.2199539015652,12.21179953279673,0.3941310580767483,35.740122230537914,0.0
638,71.13011730077685,13.031262459621573,0.19674760964724602,34.75253463980049,0.0
639,71.11476368380914,11.466233542872864,0.3397927049946809,35.91561121985157,0.0
640,73.99264590212961,12.012109728336378,0.480930634973311,34.006135949764044,0.0
641,80.00706457586818,12.706110277707715,0.2781954104607626,34.634862051240916,0.0
642,74.22122594590918,11.960179304377142,0.2152366071380915,33.02008441489597,0.0
643,70.49057114064568,12.226185898124866,0.2347911111406939,34.92998477998753,0.0
644,74.26277080774217,11.46880323592656,0.19103669626576114,33.37799827274231,0.0
645,74.181829290757,12.214153548603825,0.22152380918722964,32.771907099676014,0.0
646,66.90934007117528,11.906427867497726,0.2629491901409971,35.51732229571078,0.0
647,74.83711540044656,12.49286499783993,0.15944329808213578,35.42547955171532,0.0
648,74.30719640937397,12.593693025782375,0.3015618333949603,36.56574746989715,0.0
649,77.08861909444026,13.294781821009307,0.3902277173786647,34.137748860849804,0.0
650,80.54686828483604,12.289816586606788,0.20922438198530796,35.816105693673514,0.0
651,78.37969508864327,12.162898158291084,0.45192839236417687,36.101595144547325,0.0
652,74.1933339283355,12.097192150788668,0.35107920885275945,35.88954761566319,0.0
653,71.680422273775,11.823416853594656,0.40305805856240573,33.34869263439572,0.0
654,82.72007940974959,12.169241921730846,0.23421654461478628,35.298726964542375,0.0
655,75.17765530204346,11.852299294930486,0.3854525227066616,35.72828059210932,0.0
656,75.04178787573883,12.084230488134807,0.19080660996046866,35.01435693381588,0.0
657,74.92762473866999,12.65879876780398,0.3890247500836509,30.82704468325783,0.0
658,75.59425428230357,11.49672871736018,0.3171839339793531,35.32097924794696,0.0
659,74.56691876422818,12.569939280564522,0.3553251219984784,39.42506207879448,0.0
660,73.27901397935929,12.658557533669933,0.18244053943751481,34.27992146248604,0.0
661,73.35942317627882,11.940965736504461,0.21049301577233953,33.543845804289354,0.0
662,74.90174018935201,10.939072550495702,0.3597228218253385,35.7466971194228,0.0
663,73.3697256865987,11.696089006452784,0.2051651995775799,35.624756420933146,0.0
664,72.86146265196851,12.648497273280555,0.3463206292099123,37.38547033083283,0.0
665,75.31929068307569,11.988565968850558,0.16328621935397541,32.484263688182224,0.0
666,74.23506834773744,11.500348883852544,0.3848174212666668,36.46276050514999,0.0
667,79.51197896574807,11.74761253938589,0.17674766852314908,36.180844122502926,0.0
668,67.04709057482097,12.420310013252276,0.35522999376795233,34.715706926118905,0.0
669,78.27452055576738,12.27336678410069,0.3625630933646001,35.67737463584338,0.0
670,78.7382555774929,11.880533950415153,0.23032281815704247,37.05891496319671,0.0
671,68.77982930277555,11.816587794092657,0.3582026567084727,36.7446307600569,0.0
672,73.97193721775895,11.80412092547809,0.3260442263333556,32.71396137585254,0.0
673,73.88567740201263,11.538794907750749,0.24611581438072616,36.64031637351097,0.0
674,70.77746491584654,12.80768784473472,0.19914453159237916,34.87062278993496,0.0
675,72.66654993722737,11.83883976539433,0.10373743083274206,35.14574819603103,0.0
676,71.66827246360252,12.608579260412748,0.3349650047299694,35.14639398200339,0.0
677,80.25681133027086,12.760658025961225,0.14351972286379447,34.69951402240348,0.0
678,77.80703517944238,12.49915544907398,0.30953441994413083,37.38341499421413,0.0
679,78.81466528498248,11.784189843640975,0.27365517839177506,34.83256408030157,0.0
680,77.16501619212971,12.201865045168304,0.36791427754381956,32.76090774323366,0.0
681,71.61284468634831,11.987902196804542,0.2697954500510136,34.212940288060544,0.0
682,73.42643920116068,11.548149069634936,0.26705522136529086,35.35738943362095,0.0
683,76.46812368368376,12.162179640860801,0.37318707042882954,37.4584295685941,0.0
684,71.33361657332416,11.410480104420099,0.33350580290841175,36.206189369897665,0.0
685,77.13899529051716,12.593839694230782,0.3316155957182778,33.29892944250591,0.0
686,74.2790238055256,11.767691351350804,0.3469267589808526,39.97037983335778,0.0
687,73.87553757735121,12.10057982793642,0.1464427876792894,35.52955062195596,0.0
688,77.13287990461048,12.141643935773072,0.3756788679986982,37.55078147599803,0.0
689,76.33278993445812,11.870547513147962,0.36124687940136024,34.69657113284554,0.0
690,73.91710150254276,12.293346900737637,0.19833168714235028,36.066718489410896,0.0
691,78.47798941009275,11.762548171688739,0.27559195263257985,36.67893700903681,0.0
692,71.75681001720031,12.435648648728622,0.29606927123723686,37.436389423508516,0.0
693,76.84780682083279,11.327010159876625,0.28655032155982674,37.11473661075645,0.0
694,76.77930377390516,12.063189789773206,0.3333859966568535,36.74439400014595,0.0
695,74.07136068205803,12.969464499529142,0.4431366781831183,34.369826537611786,0.0
696,75.97839906672635,11.499834337697212,0.40817667276728287,33.85650791608788,0.0
697,71.24665927084409,11.661127514737574,0.16877808065685937,35.6652150206484,0.0
698,77.77208105762071,12.256953924829457,0.3622069990306049,36.86625614468214,0.0
699,74.44529359067103,12.089790890969798,0.43289333195354096,34.55455859844679,0.0
700,73.43183093844289,12.17531504963678,0.33868085206892024,37.130343931428776,0.0
701,78.14702767751066,12.244593565073831,0.4090980425185967,37.90523349097236,0.0
702,72.88696892837172,12.317360734280886,0.5012270445700765,33.16735816185316,0.0
703,70.77461611090932,12.554849920978112,0.40237095461069816,33.32615859240744,0.0
704,70.3301124794283,12.204909328464256,0.3249308595641729,34.719249882189324,0.0
705,76.81802985403692,11.879371172690728,0.40450884740847537,35.615225336378394,0.0
706,71.15871194251115,12.336286850601365,0.3144887833096891,33.9508659724659,0.0
707,80.2643825459531,12.949940967447608,0.30239030432849556,37.70440535773429,0.0
708,68.75421177634884,11.933683126808713,0.26485857642862676,35.8481337230369,0.0
709,80.08936910487012,11.512735347664679,0.4563413358832108,35.07889409648148,0.0
710,75.63305240160786,12.553540334643486,0.21815713340579984,32.128180952262944,0.0
711,74.70986066438883,11.9398094180232,0.4532367724678116,32.36836836714499,0.0
712,73.36524273957315,10.913665226992983,0.34998641237403716,35.56201850056361,0.0
713,76.19740834305621,12.42371083857521,0.16006938251980582,30.734808747690327,0.0
714,74.88709589272545,11.732335907023039,0.33676492929914215,37.02527481928814,0.0
715,78.30990564604957,11.95473335884792,0.08999734923483757,34.683692311255356,0.0
